"cliente_id","genero","idade","data_inicio_contrato","tempo_contrato_meses","tipo_plano","valor_mensal","forma_pagamento","frequencia_mensal","duracao_media_treino_min","tem_personal_trainer","participa_aulas_coletivas","usa_app_academia","atrasos_pagamento_12m","teve_desconto_promocao","nps_score","numero_reclamacoes","participou_eventos","reducao_frequencia_3m","dias_desde_ultimo_acesso","tentou_cancelar_antes","churn","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007446","F","40","3/3/2022","45.3","Premium","186.78","Cartão de Crédito","9","44","0","0","0","2","0","6","2","1","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007447","F","29","9/30/2021","50.4","Premium","212.27","Débito Automático","9","100","0","1","0","4","0","7","1","1","0","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007448","M","43","5/5/2021","55.2","Básico","80.84","PIX","6","89","0","1","1","0","0","7","0","0","1","14","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007449","F","16","1/11/2024","23","Premium","198.6","Débito Automático","8","15","1","0","1","1","0","5","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007450","M","16","7/9/2025","5.1","Intermediário","123.21","Débito Automático","12","36","0","0","0","2","1","5","0","1","0","4","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007451","F","27","11/2/2022","37.3","Premium","180.07","Débito Automático","9","31","0","0","0","0","1","7","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007452","M","21","12/11/2024","12","Intermediário","158.32","Boleto","7","63","0","1","0","0","1","8","0","1","1","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007453","M","25","4/11/2023","32","Intermediário","159.75","Débito Automático","10","72","1","0","1","0","0","10","0","1","1","6","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007454","F","29","3/9/2024","21.1","Básico","91.01","Boleto","8","84","0","0","1","3","1","7","0","1","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007455","F","40","12/18/2023","23.8","Premium","191.85","Débito Automático","14","58","0","0","0","0","0","7","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007456","F","27","9/20/2024","14.7","Básico","98.12","Cartão de Crédito","6","57","0","1","1","0","0","6","1","0","0","3","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007457","F","22","9/24/2022","38.6","Básico","98.36","Boleto","8","72","0","0","1","2","1","8","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007458","M","27","6/8/2024","18.1","Básico","96.99","Débito Automático","6","143","0","0","1","0","1","8","0","0","1","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007459","M","22","12/2/2024","12.3","VIP","304.34","Débito Automático","7","27","0","0","1","0","0","4","1","1","1","16","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007460","M","20","10/5/2021","50.2","Básico","81.39","PIX","10","18","0","0","1","0","1","6","2","0","0","16","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007461","M","16","2/11/2022","46","Premium","184.32","Cartão de Crédito","9","51","0","0","0","0","0","4","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007462","M","32","11/17/2024","12.8","VIP","339.56","Cartão de Crédito","12","47","0","1","1","1","0","3","0","0","0","20","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007463","F","25","2/24/2023","33.5","VIP","337.48","Boleto","12","46","1","1","0","0","1","10","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007464","M","43","10/24/2021","49.6","Premium","201.62","Cartão de Crédito","10","64","0","1","0","0","1","8","0","0","0","4","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007465","M","16","10/29/2024","13.4","Premium","196.31","Boleto","11","35","1","0","1","0","1","9","0","0","0","3","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007466","M","25","8/18/2024","15.8","Básico","92.78","Cartão de Crédito","10","50","0","0","0","2","0","7","3","0","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007467","F","53","10/27/2021","49.5","Básico","96.04","Cartão de Crédito","8","57","0","1","1","0","0","5","4","0","1","2","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007468","F","20","8/3/2024","16.3","Intermediário","149.17","Débito Automático","14","58","0","1","1","0","0","5","3","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007469","F","29","1/19/2021","58.7","Intermediário","144.52","PIX","12","61","1","0","0","0","0","5","2","0","1","32","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007470","M","17","6/16/2024","17.8","Básico","84.53","Boleto","11","61","0","0","0","0","1","6","3","0","0","11","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007471","F","16","10/14/2024","13.9","Premium","193.03","Débito Automático","16","44","1","0","0","0","0","5","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007472","M","50","8/29/2024","15.4","Intermediário","148.86","Cartão de Crédito","12","58","1","0","1","1","0","4","0","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007473","F","34","10/22/2024","13.6","Premium","220.03","Débito Automático","13","64","0","1","0","2","1","9","0","0","0","9","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007474","F","33","4/7/2021","56.1","Intermediário","124.55","Cartão de Crédito","14","89","1","1","1","1","0","7","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007475","M","16","7/18/2024","16.8","Intermediário","127.39","PIX","13","27","0","0","1","0","0","5","0","0","1","13","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007476","F","36","4/4/2021","56.2","Intermediário","147.12","Débito Automático","10","65","1","1","0","0","0","7","4","1","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007477","F","45","6/24/2022","41.6","Intermediário","135.46","PIX","11","69","0","0","0","0","0","5","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007478","M","45","12/13/2023","23.9","VIP","306.23","Débito Automático","8","69","0","1","1","0","0","8","0","0","0","11","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007479","F","40","1/26/2025","10.5","Básico","92.2","Cartão de Crédito","14","70","1","0","0","0","0","9","1","1","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007480","M","18","7/30/2021","52.4","Intermediário","150.95","Cartão de Crédito","10","32","1","0","0","0","0","4","0","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007481","M","35","5/7/2025","7.2","Premium","220.19","Débito Automático","9","69","0","0","0","0","0","7","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007482","M","40","4/10/2025","8","Intermediário","131.1","Cartão de Crédito","6","67","0","1","0","0","0","6","0","0","0","7","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007483","M","16","7/4/2025","5.3","Básico","90.73","Boleto","11","78","1","1","0","0","0","9","1","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007484","F","18","2/26/2022","45.5","Básico","82.37","Débito Automático","8","60","0","1","1","1","1","2","4","1","0","12","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007485","M","42","3/24/2022","44.6","Básico","96.74","Débito Automático","8","51","0","1","0","1","0","8","3","0","0","10","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007486","F","42","3/9/2023","33.1","Básico","96.81","Cartão de Crédito","6","90","0","0","1","1","0","7","1","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007487","M","16","7/3/2022","41.3","Premium","194.88","Boleto","11","34","0","1","0","0","0","8","0","0","0","8","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007488","F","41","11/28/2025","0.4","Intermediário","126.32","PIX","11","30","1","0","1","0","1","7","0","1","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007489","F","33","8/29/2021","51.4","Básico","81.3","Débito Automático","7","33","1","1","1","0","0","6","1","0","1","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007490","F","41","2/20/2021","57.7","Intermediário","142.9","PIX","8","73","1","1","1","4","0","5","0","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007491","M","24","11/29/2022","36.4","Básico","81.73","Cartão de Crédito","10","46","0","0","1","2","1","9","1","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007492","M","39","9/16/2025","2.8","VIP","317.96","Débito Automático","11","62","0","0","1","3","0","9","0","1","1","8","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007493","M","42","3/11/2021","57","Intermediário","147.03","PIX","7","99","0","0","0","0","1","7","2","1","0","4","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007494","F","27","3/30/2023","32.4","VIP","311.3","Débito Automático","14","35","0","0","1","0","0","9","0","0","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007495","F","32","11/12/2023","25","Básico","97.43","Cartão de Crédito","14","22","1","0","0","2","0","2","0","0","1","5","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007496","M","24","6/19/2022","41.8","Premium","198.81","Boleto","11","85","1","0","0","0","0","9","0","1","1","14","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007497","M","51","3/6/2024","21.2","Básico","97.95","Débito Automático","10","44","1","0","0","0","1","9","3","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007498","F","30","3/9/2023","33.1","Básico","80.64","Cartão de Crédito","12","35","0","1","0","0","0","9","1","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007499","M","20","1/2/2021","59.3","Básico","82.16","Cartão de Crédito","12","62","0","0","0","0","0","7","0","1","1","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007500","F","23","9/22/2022","38.6","Intermediário","136.39","Débito Automático","9","60","0","0","0","1","0","7","1","1","0","5","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007501","F","33","1/27/2021","58.4","Básico","91.78","Boleto","11","43","1","0","0","0","1","9","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007502","F","41","5/28/2024","18.5","Intermediário","121.2","PIX","8","79","0","1","0","1","1","8","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007503","M","16","3/12/2023","33","Premium","208.27","Cartão de Crédito","10","45","0","1","1","0","1","10","1","1","1","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007504","M","54","12/2/2024","12.3","Básico","86.05","PIX","13","44","0","1","1","0","1","9","0","1","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CLI007505","F","35","8/29/2021","51.4","Básico","97.64","Débito Automático","7","18","1","0","0","3","0","6","1","1","0","21","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
